c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
31747,Customer#000031747,100784.3248,3021.1,INDIA,SlIgoBjaOb,18-136-688-9602,ounts. enticingly ironic theodolites after the dinos mold ruthlessly furious
76984,Customer#000076984,100782.4111,1871.95,BRAZIL,"8qPWV5CX,NZYY5S7pwk0e",12-514-858-3319,haggle carefully along the slyly even asymptotes. stealthily permanent pac
59539,Customer#000059539,100779.779,7895.85,INDONESIA,ZYQ3wzBAhh4oLExNa2vsVauNpgV2hloGfjKFc9,19-216-924-1693,ts thrash according to the furiously ir
30017,Customer#000030017,100771.155,8992.52,KENYA,"g9jCGeyzkt,9N,0K4ucJqMJ",24-660-534-8547,uctions are according to the quickly even deposits
22252,Customer#000022252,100765.8842,652.19,PERU,"fsZ5mMnGgWsZKIoMtRhm s3REN733N92NDZ,9",27-469-795-4452,nal pinto beans are about the regular ideas. ca
144308,Customer#000144308,100758.039,-257.85,INDONESIA,E9ZCIUepNrKjm0fJYqy,19-909-269-2145,ely final ideas. slyly regular foxes breach across the quickly iro
31643,Customer#000031643,100747.886,3396.16,JORDAN,"dSRTYUQsfuM9dvGo,2SfurjN0U icquFm",23-276-846-5276,. blithely even forges cajole. carefully bold packages cajole thinly theodolites. regular instructions
6652,Customer#000006652,100737.7366,9296.36,KENYA,XEsRNTOavTkJ0g13c4JjAjVdBgGJaf,24-741-346-4893,ts dazzle blithely regular packages. sometimes unusual accounts wake blithely regula
21785,Customer#000021785,100737.5253,2099.14,BRAZIL,"R,87dOoRbevpHS99",12-662-844-4155,es. slyly unusual accounts boost carefully bold foxes
56234,Customer#000056234,100729.4034,9087.99,JAPAN,"xvPAMaX3X27HFJFfYDc5OTDnVQgtNl,VJyQ",22-445-181-8536,y daring requests wake along the slyly even instructions. regular theodolites solv
147826,Customer#000147826,100727.465,8495.44,RUSSIA,"BU6ol0m,WIzWIS ZKMZzBc",32-387-374-3149,xpress ideas could cajole furiously slyly pen
117988,Customer#000117988,100724.7855,6863.33,UNITED KINGDOM,"7TbgzU1,uK91bVMbcszzXD30",33-259-258-5203,usual requests wake blithely regular accounts. furiously final foxes are regularly quickly ironic platelets
126688,Customer#000126688,100721.2992,2258.52,EGYPT,srlH52AqKYcNRHJ8dSB5oWnGwFuFoufErWuBxF,14-425-348-3120,unts. quickly special requests affix carefully. final pinto beans nag. carefully special accounts are quickl
30997,Customer#000030997,100714.8305,1730.84,ROMANIA,eXzRlnIroG1cBktMmuTbfRHGrWlneM,29-731-782-7848,he furiously express theodolites. slyl
70789,Customer#000070789,100712.7323,7557.99,UNITED KINGDOM,94CTekUNqP2yHGDGeu,33-272-699-5979,the blithely unusual theodolites. slyly pending requests use furiously ideas. carefully bold multipliers wake quick
127811,Customer#000127811,100708.8083,53.37,VIETNAM,",AYO6nh2PSxxu02yDQfbNfCdHuM YFJoZ3gi",31-435-960-2461,ns. slyly pending requests cajole across the fluffily express accounts. accounts doze careful
148750,Customer#000148750,100703.8232,474.89,CHINA,"XnchU33 8ilMuN61jJJN,m70",28-219-585-6544,ironic courts are regular pinto beans. furiously ironic a
109438,Customer#000109438,100703.5886,5494.39,BRAZIL,"MdHRmKIjlPk0jH7ZjSN1t2trkTVMBQqUv,",12-795-938-8423,ithely express requests hang carefully among the carefully regular instruc
49564,Customer#000049564,100703.0256,7225.04,PERU,iTMbaanQnr,27-576-863-4375,iously-- fluffily ironic requests 
34765,Customer#000034765,100702.1306,9417.61,UNITED KINGDOM,"MVN69yHBAnq8WkkRgvP2,t",33-328-416-9581,against the fluffily silent sentiments. furiously e
118438,Customer#000118438,100697.7138,5395.52,INDONESIA,"3SGRrhM7TQcpu0AyIGIv505Nl2hq,hrcMazV",19-368-853-4095,blithely regular asymptotes are. furiously
149702,Customer#000149702,100694.06,1881.73,INDONESIA,1XoDAPSUHh0tLhCAWgbDZ3fbB6tswgPSugTqKmrL,19-402-871-2918," even accounts. furiously ironic ideas solve quickly regular, "
94640,Customer#000094640,100689.8508,1752.64,JORDAN,Rh ELIvbRO6gR4p6bY28uDJe0Lu5Trs8f,23-234-895-8864,"ly ironic instructions poach slyly after the bold, final theodolites. slyly special braids u"
74128,Customer#000074128,100689.2786,2917.73,MOZAMBIQUE,"jivmKJs,MVDHgdumVSrH 2XSbBn7TeZ",26-201-676-5479,"ades. blithely regular asymptotes wake special, silent deposits. Tiresias hag"
15182,Customer#000015182,100686.1458,6491.94,UNITED KINGDOM,"rB GpsPDo1dG 7Iv,eLv2C2M",33-996-736-6583,ronic packages doze according to the slyly silent accounts. blithely pending deposits n
55864,Customer#000055864,100681.526,7806.79,SAUDI ARABIA,"NWGxQiQxoxteLsL45AXeq,mI6BiALMzyUgdyLv",30-830-886-3943,riously final foxes sleep among the requests. slyly ironic pa
82343,Customer#000082343,100680.623,-146.68,ROMANIA,MH3Qo6Jzul1,29-612-454-5136,he quickly regular packages. furiousl
124291,Customer#000124291,100672.8864,9816.34,IRAN,sChl29Nd5xFwIBwvTrUlP1f9uyXA9bBrW,20-426-580-1511,"urts. fluffily unusual requests sleep. bold, pending deposits cajole carefully. excuses haggle slyly. bl"
46177,Customer#000046177,100672.6325,6699.06,EGYPT,rXz7dnMgLXFbk4BHg2gSa4J1kva8DfXNUS,14-138-153-6659,t the quickly even requests. slyly even requests doze above the
7946,Customer#000007946,100672.1144,6220.99,UNITED KINGDOM,iAg7eeVLjkwvbhi,33-501-743-6765,arefully unusual deposits wake. dependencies haggle blithely. carefully express
6782,Customer#000006782,100671.9835,5711.06,CHINA,"bLH9NU2y7haICYgU,36BUv042YQRuFD0",28-152-315-2630,ons cajole furiously across the furiously bold depos
133168,Customer#000133168,100669.859,8999.54,IRAQ,"kiqvorP,KwX ywsm6loApbTcoc7VPtwtR8",21-830-506-8286,kly. blithely special packages are slyly about the
7282,Customer#000007282,100657.7131,-980.14,JORDAN,"THRJMac4v7sAk5KY,Rwu5Jnb7MM52WZOhWxo C2",23-147-210-2235,"its. blithely regular foxes cajole. unusual, bold pinto be"
130717,Customer#000130717,100649.919,-573.59,JAPAN,8WHbtKIr2HiKa,22-296-159-4226, express theodolites. sometimes brave pinto be
96083,Customer#000096083,100645.3656,8515.65,MOZAMBIQUE,"qVk9CtlUi2GVNeLtohtYLAJ,h",26-847-549-5211,special pinto beans. requests 
30883,Customer#000030883,100641.6279,1505.38,MOROCCO, CxFnNivywye08115DOs080yUlMTegpB uQ,25-798-474-5614,"ely regular accounts. final, regular theodolites integrate fluffily furiously"
60397,Customer#000060397,100641.3009,9698.02,IRAQ,EpPp7bIUfdTZ5WaQY4w ,21-386-374-7144,s deposits. fluffily pending theodolites nag q
31726,Customer#000031726,100638.9664,4794.1,ALGERIA,e1t7zTeJlVPb6wug39T,10-380-266-6292,ickly regular warhorses cajole quickly regular accounts. furiously pending deposits cajole carefull
73144,Customer#000073144,100637.0498,8679.08,CHINA,mfvB5cETlZxhceAuYcUMESz,28-719-432-9519,ts. fluffily ironic foxes haggle blithely 
61225,Customer#000061225,100636.5992,9011.84,GERMANY,"F,mBhHiCwLE7wJ4GERPf",17-515-156-3056,"gular packages haggle above the blithely ironic requests. bold, regular asymptotes kindle. unusual "
2012,Customer#000002012,100626.284,8719.18,JORDAN,JEXZoiyLEVjt,23-294-157-4043,"grate unusual, regular Tiresias; carefully unusual ideas use slyly against the qui"
113533,Customer#000113533,100619.2809,5328.58,ROMANIA,d47E0fOwZGn2LnI63Y,29-577-383-2613,ways final foxes use blithely. blithe
86653,Customer#000086653,100611.202,5822.91,ETHIOPIA,E9rbTz 470zzp11J18ums8Zd1zOpSWtFOpirbieS,15-215-697-6214,e final platelets. ironic accounts about the 
144899,Customer#000144899,100609.742,-422.57,UNITED KINGDOM,gBg4QWzLyMB0GZuIV,33-688-306-8990,ic courts sleep fluffily after the blithely final foxes. bold requests lose. sly
83528,Customer#000083528,100587.626,442.99,KENYA,4m9gHyi4647CuglbeOmq5 ,24-166-541-4336,"riously even accounts integrate carefully regular accounts. ironic, unusual pac"
103321,Customer#000103321,100581.991,2993.63,RUSSIA,dJ6ZqziinGB184LM4snbbS,32-520-914-5832, across the quickly final requests! speci
100793,Customer#000100793,100580.88,2173.93,PERU,YxsoKGZrHX1eGCU,27-632-916-7684," permanently among the blithely silent ideas. requests above the ironic, even foxes cajole blit"
107698,Customer#000107698,100579.3655,698.89,UNITED KINGDOM, y6CtHovB7qqcXcpXFv,33-686-199-1188,sts wake quickly requests-- fluffily final platelets ar
130501,Customer#000130501,100577.2689,5007.34,ALGERIA,3pxx2jGV7MFN32m6 JMR2kaWXdmkhkPslR,10-361-249-6707,ic theodolites breach. deposits are quickly atop the slyly regular packages. carefully regular decoys about th
18520,Customer#000018520,100574.6025,3394.88,ALGERIA,VV2WPV1YWYJD3obnvVyq,10-294-767-5025,"ccounts sleep against the final, express dependencies. unu"
32134,Customer#000032134,100571.1012,7919.63,KENYA,qVYvuq0RWswFCzCYdd5Wo7dikyseNTxsFK,24-500-213-4844,sly carefully final instructions. instructions above the requests wake slyly dogged pinto beans. unusual acc
58655,Customer#000058655,100569.8802,5744.5,RUSSIA,PF7PQ6HY9avL6CZmtDvfc,32-594-479-9259, carefully across the furiously pending 
30152,Customer#000030152,100569.8304,256.15,KENYA,"fD3E,IYXSR0AMFvZzH1qb qtOhJiGMArS1wgj",24-147-509-5068,evenly ironic orbits. courts cajole finally ironic deposits: furio
95935,Customer#000095935,100563.3636,6959.4,JORDAN,VdSZabkCm2,23-546-903-7783,"odolites? quickly ironic ideas boost even, express requests. carefully special deposits cajole blith"
46561,Customer#000046561,100554.0643,662.17,SAUDI ARABIA,"n,30xJPPnnZb1MMbLMJ,LuAbl0Z",30-478-689-2055,"o beans wake slyly ironic platelets. slyly bold requests above the bold,"
133858,Customer#000133858,100551.6626,7996.14,SAUDI ARABIA,mUcSkdGCrH5Z3g91Bz2pi7nhJUBVc,30-102-749-6997,usly ironic packages eat quickly closely 
84107,Customer#000084107,100547.3777,3623.82,PERU,weB07T3FRIc5xvHULsD8KtIpRzkvNp,27-903-964-1070,unts. carefully even deposits dazzle carefully. slyly ironic accounts sleep quickly. quickly sp
5992,Customer#000005992,100538.0478,7125.53,UNITED KINGDOM,XLqN0buEiTceP8EI5W9az4pXOcMXrTpYsO,33-811-177-4973,"ly among the even, silent foxes. even deposits above the a"
42643,Customer#000042643,100535.7586,1478.03,CANADA,Mcw0jRZT7EAJ2,13-413-245-6317,ss the deposits. ruthlessly final requests aft
21904,Customer#000021904,100530.0976,8868.83,UNITED STATES,o2EhpNzMKC,34-373-389-3136,pecial accounts integrate above the quickly even acco
133225,Customer#000133225,100527.3862,-910.47,ROMANIA,"mX7W,RWWy,AC EKj7nfe6K,ZzuqEjPUFEwj4",29-802-326-5105,t ironic deposits. carefully regular deposits are. ironic theodolites affix blit
34262,Customer#000034262,100524.0588,3062.24,KENYA,"owhc, 3h9L192uhs9e4BtEjvux0JwKTZciUYsnf",24-963-299-3329,regular foxes use fluffily. requests alongside of the quickly thin requests are 
149999,Customer#000149999,100520.6159,6104.03,ARGENTINA,"EpB1C3Joblh1A8xEuNMjz9d,SvX9mSKAJ",11-401-828-7411,"ly express dependencies sleep slyly regular platelets. pending, even accounts integrate carefully regular packages. "
66979,Customer#000066979,100511.2459,140.04,PERU,3YAkp5m5WJkrFTtwuGdbwXm,27-948-992-1880,"ickly bold accounts wake carefully deposits. bold, express d"
34073,Customer#000034073,100509.4807,9519.05,JORDAN,FMcpuXa5FGrKZOSghrxOLIi0flVJNl,23-931-823-5867,"quickly pending foxes: special, unusual foxes according to the re"
28349,Customer#000028349,100509.2976,8246.25,CHINA,GRuCd8NCnWZfwgT,28-596-193-5121,"l packages. unusual, even request"
126589,Customer#000126589,100505.7872,9611.21,RUSSIA,h8h1iDgkUa2isShSK3 RL7hkS23esGE,32-586-490-8323,"ets. theodolites affix slyly special, ironic accounts. never regular requests among the"
31369,Customer#000031369,100499.52,-20.19,ALGERIA,LdqXfhsj81GRzEG,10-276-254-9099,nag blithely beyond the quickly 
144278,Customer#000144278,100498.755,-344.76,CANADA,pa4HyIQ7UxY1EUvCW06qBS,13-199-123-9103,", ironic requests haggle after the ironic asymptotes. furiously ironic requests detect q"
96466,Customer#000096466,100492.1256,1532.9,IRAQ,MZfiNlwKym2pj,21-468-625-7986,. furiously even foxes are carefully pending ideas. ironic packages along the special dependencies wake a
34693,Customer#000034693,100485.2762,2738.73,GERMANY,AsX6k6ASGGACMgd34jmLkmfDKd3LmL8Jq B0,17-317-295-3992,"slyly quiet deposits. final, regular packages boost. slowly even packages wake blithely beyo"
50323,Customer#000050323,100479.8518,984.66,BRAZIL,"JQ3T,o9kTq4THNVnuVBowsW5j",12-733-853-1563,"lithely along the final, pending asymptotes. even, bold Tiresias are furiously. fluffily final pac"
88255,Customer#000088255,100473.1017,5255.65,MOROCCO,"TRPNB1,UmIFXklqWN7LmDiefSHSZMZV7mQSc6V4q",25-366-309-7398,ously even foxes among the notornis are along the carefully bold packages. slyly bold dep
27854,Customer#000027854,100471.6544,7098.9,ROMANIA,T3toJA9DSnP7Jghpf80ZKL5PjBN3lkS,29-486-364-1374,arefully after the even deposits? idly final theodolites boost carefully. blithely ironic accounts are blithely 
125311,Customer#000125311,100465.7918,-986.44,IRAQ,lP9gifsd2g,21-223-791-2489, ironic packages detect about the ironic deposits. quickly unusual requests after
145712,Customer#000145712,100459.1549,4233.76,IRAN,Q99OhPxPDdFVrVq7BbUC7a6k,20-381-223-8400,"ts. carefully final accounts integrate? slyly final asymptotes detect final, final requests"
78622,Customer#000078622,100458.5783,268.84,KENYA,rU6VOgflEwJQo86Vi5O4vaFO2YrE5cZ8H4vyhDz,24-736-894-7777,"e of the furiously special excuses. pending, express packages sleep "
37858,Customer#000037858,100456.608,4285.81,FRANCE,5ptLHbfDRE CE09JPmM9oOLw0ZC5Lr176l,16-374-646-6566,"nder blithely! final, unusual ins"
104947,Customer#000104947,100453.3042,2943.57,JORDAN,"8N00QV2KdmeZBYL,N",23-102-651-7941,"arefully special accounts. regular ideas run slyly never unusual foxes. final, iro"
77725,Customer#000077725,100452.19,9354.45,MOROCCO,fQStrvJYL1PlXxxuf5Ioh,25-470-229-1716,sly slyly final deposits. even pearls sleep. re
20747,Customer#000020747,100450.075,4850.3,CANADA,4keBHW1TTEc642nSGS1vu,13-838-445-8702,egular instructions. slyly final
24379,Customer#000024379,100446.1,916.35,ALGERIA,PNTFC47EDKug14qLGcBlzRQcyOFaiq0IIKoMd5b,10-748-842-7823,eyond the slyly regular pinto beans. blithely
22108,Customer#000022108,100440.8962,3197.1,KENYA,gfLZYVMRIFZdIcLZVNRoMysRt,24-420-958-5620, slyly blithely ironic excuses. slyl
76072,Customer#000076072,100436.3954,7076.27,KENYA,hsqUlixQeoGKS8wsabCUgQz u,24-534-971-8676,"r requests lose. final, unusual accounts after the carefully ironic theodolites engage"
21437,Customer#000021437,100434.908,6434.43,VIETNAM,qzEziVBhQf8I2zKrMprrJx2dUpHBifBTj,31-889-421-9754,"ts. special, stealthy requests x-"
107618,Customer#000107618,100433.699,5919.86,MOZAMBIQUE,"9L,YBrrXLy5q8dzhvUqdc84Ki3M4A5",26-292-183-5718,detect regularly. furiously silent sauternes slee
69187,Customer#000069187,100433.2224,5035.69,INDONESIA,"eRMN0aol0nipWIo,WJ85WCauTOFWSU7MC",19-554-639-8787, foxes are. fluffily close warthogs affix evenly. unusual ideas haggle
125068,Customer#000125068,100432.5184,542.81,SAUDI ARABIA,NLwuaYKFIiSA,30-970-980-3253,riously daring foxes. quickly bold packages detect against the slyly ironic platelets. special
68765,Customer#000068765,100431.7904,2062.52,ALGERIA,tgkLT7 Jnogs,10-376-219-3655,deposits boost furiously within the slyly regular requests. carefully pending requests boost sly
97543,Customer#000097543,100429.3836,131.11,JORDAN,"eVWOeekTUDsX6PSTiIblArTzQr,jTxhk",23-393-162-2935, furiously after the carefully pending accounts. slyly silent requests cajole ca
144778,Customer#000144778,100426.8038,7906.4,CHINA,vtgaWhMLD2,28-747-425-3669,s along the pinto beans haggl
44851,Customer#000044851,100422.7703,5532.84,SAUDI ARABIA,W3vUAI80crcpJSHGYrTtw xSfmOVgZtp52dqEvn,30-294-159-9635,"lithely regular packages. unusual, regular deposits are. blithel"
143174,Customer#000143174,100415.8587,1891.75,MOZAMBIQUE,EAxJo1DBRx4,26-897-410-3644,"n, regular packages. carefully even pinto beans accordin"
93395,Customer#000093395,100404.5566,8218.37,MOROCCO,"u56KKxJ9CTggoGMF,kJRbysb04ShNYcVkLuI",25-847-465-5437,cial packages wake above the quickly even foxes. carefully express requests sleep quic
8995,Customer#000008995,100392.6256,5192.24,IRAQ,wG16VHn8z49I4GAM,21-492-965-1999,o the packages; quickly regular theodolites haggle slyly 
90539,Customer#000090539,100390.7377,4510.44,ETHIOPIA,HCEW2PpQJZHFhaYi6zAlzg9 SDcsWPY8UEAJrxss,15-787-585-9243,p slyly. slyly regular platelets affix furiously. furiously pendi
124321,Customer#000124321,100388.433,1336.15,MOROCCO,86uuzYFtMmcGYBn3,25-263-259-9137,uffily along the blithely express dependencies. ironic accounts wake furiously. q
97267,Customer#000097267,100384.5344,6350.29,INDIA,"HyAym3,TLkJqS4O8idQ2GTiOyVJ",18-390-945-4541,odolites are never on the carefully express accounts. furiously ironic asymptotes wake slyly carefully
73414,Customer#000073414,100384.1321,2299.94,FRANCE,VH LZ6PeR5Y,16-651-941-5506,luffily regular accounts nag above the even accounts. bold ideas alongside of the regu
117577,Customer#000117577,100375.3156,5029.26,ETHIOPIA,OFybbkhnY3CB5FC8tvAt sqCwaT5iepCu5MXVW,15-404-494-3722,odolites across the furiously final instructions sleep carefully unusual foxes. blithely bold excuses across
17770,Customer#000017770,100361.9178,1235.85,BRAZIL,"ke2seO3Yb CjOf,QG",12-428-413-1919, ideas cajole. furiously express accounts wake quickly among the unusual r
98242,Customer#000098242,100361.7954,4401.95,EGYPT,qDCdqCU yJzjo8VA3SBJucg4v1qW,14-540-195-1778,"ke furiously. final, unusual instructions kindle. fluffily unusual packages along the slyly fi"
23014,Customer#000023014,100352.1708,9526.24,VIETNAM,75pBhGof4UiUp 8zShc,31-218-539-9823,ironic ideas integrate. furiously regular asymptotes after the requests are quickly da
64543,Customer#000064543,100350.7848,8883.74,ALGERIA,yBrNUA CJFd8TpTE1Pyj5urcrQFT1ta3V8qJ,10-883-200-2478,counts wake carefully. quickly
52874,Customer#000052874,100343.9389,7152.86,RUSSIA,dKrAShPcn7tG,32-126-993-4523,lites. platelets boost furiously. slyly regular theodolites haggle qu
63973,Customer#000063973,100342.258,2024.96,INDIA,SFP7Rz0Ao0qG,18-811-789-5429, quickly bold deposits must grow. furiously ironic asymptotes doze carefully around the blithely ironic p
35183,Customer#000035183,100341.654,4543.46,UNITED STATES,cWwdLxNq1INnbyflGioo7dOgj5kVRwLOMbP,34-202-907-7521,ns hang slyly alongside of the fluffily final asympt
132410,Customer#000132410,100336.6788,7220.23,IRAQ,VmKgVbkH42gsC,21-270-146-7920,accounts. slyly close accounts about the dogged packages affix blithely among
68645,Customer#000068645,100336.3962,259.8,CHINA,06m4oor26tkSz,28-594-686-1502,"egular instructions cajole quickly quickly bold packages; bold, even accounts"
42664,Customer#000042664,100321.7684,3118.66,UNITED KINGDOM,van0aqC23AaHYz1jUmtb54xCa8mTrfRMXEy0z6,33-830-926-2302,"ironic accounts use furiously bold gifts. pending, ironic packages across the carefully ir"
18574,Customer#000018574,100316.3439,3771.97,FRANCE,"jWqZvv,ch1vDOFc",16-718-745-7642, regular pinto beans. blithely silent accounts alon
8170,Customer#000008170,100315.9422,2480.69,JORDAN,XgVAUJNSCif,23-767-400-8002, blithely unusual foxes integrate furiously blithely even accounts. platelets cajole deposit
77456,Customer#000077456,100311.1839,8017.55,JORDAN,vhRh8TPE37,23-122-162-5860,"y across the silent foxes. carefully final pinto beans are blithely after the pending, even theodolites. express ac"
95059,Customer#000095059,100298.407,9819.34,UNITED STATES,duly4eMJPkz12BzFqCto,34-939-356-8069,"c excuses are along the unusual, express platelets. dolphins nag fluff"
42116,Customer#000042116,100296.3116,5693.93,ALGERIA,3Tq0rfjQhbhve4THvTTt8paX4khedjA2AuQ,10-821-837-2824,"st the even, express accounts. regular pinto beans after the regular, even ideas will promise blithely above the sl"
103735,Customer#000103735,100293.4018,7858.71,GERMANY,m665kB H46V60lWnBpf8eRFb4qy6xkf7TW0nUQ,17-590-953-4903,bold pearls sleep. theodolites cajole furiously. final instructions along the final packages hagg
25100,Customer#000025100,100284.7696,3426.44,RUSSIA,"IeiRHKFmIzUAMrrknoXqM,kyBWGRS0Kk",32-799-620-4900,", express deposits hinder carefully furi"
94421,Customer#000094421,100272.6543,7944.19,IRAQ,"haopsWONncl xwXX2df16tZF,",21-319-796-5637,shall have to haggle slyly around the quickly fi
62723,Customer#000062723,100268.5886,7737.78,MOROCCO,"7,hKNnKlsuu,8h HEkghd5gvlk89T",25-426-576-8854,ic ideas wake blithely according t
98353,Customer#000098353,100247.268,4976.24,JAPAN,q4FZrf1Hpz4mWRJTnyqqkEHTJozmkGv,22-582-373-1115,l accounts boost since the sl
126371,Customer#000126371,100245.81,4313.73,MOROCCO,83VJjFlde3wiPg8LADjTMjj8,25-448-926-8581,ide of the blithely final foxes. daringly express accounts along the slyly regular requests hang carefully sl
78151,Customer#000078151,100240.5351,9554.9,IRAQ,7DUBy gnClAd,21-608-133-9241, theodolites. enticingly speci
106555,Customer#000106555,100239.509,192.55,PERU,"3eV3PXz2JJq1IyX3fetYVqj55431KOTXeX,j",27-187-142-8378,pinto beans haggle doggedly bol
42484,Customer#000042484,100231.7787,8169.24,GERMANY,"I3twPsdWJRFC9,s42eSbM006",17-157-786-6388,"nding, ironic foxes shall detect ironic deposits. carefully regular deposits"
145204,Customer#000145204,100231.2318,4976.48,IRAN,hwZOCmAez2DULaMzvLK1dCJC mlX1YW4db9MP7,20-835-488-2618,ages integrate fluffily according to the quickly furi
148429,Customer#000148429,100229.6308,6328.83,INDIA,f0M4TvpTwGaQIV7ED pcr0Izfnia0EsIudEC,18-322-842-1157,"ual, pending instructions. ironic, bold packages cajole carefully even decoys. pending packages"
135226,Customer#000135226,100228.6214,5621.97,ROMANIA,yT0HmhnZr0gNfmN2K,29-162-537-3754,ymptotes lose quickly ironic dependencies. instructions cajole furiously fluffily regular pinto beans. fluffil
132553,Customer#000132553,100228.2169,2398.76,VIETNAM,",3qsx0qd0Gee",31-540-781-5054,"g, regular theodolites according to the fluffily final accounts ought to lose unusual, ironic ac"
63964,Customer#000063964,100225.0286,3775.25,VIETNAM,XFD9Y1LAnIHOAVdn4Eu,31-915-985-3464,"onic, silent foxes wake blithely blithely permanent accounts. express, re"
54547,Customer#000054547,100220.7476,6604.98,KENYA,"d0FG4Qytz inBzsSQJK8tg2RJMfLaL,N,3",24-197-872-2270,gside of the ideas. furiously ironic pinto beans eat s
76441,Customer#000076441,100214.3141,6727.38,SAUDI ARABIA,"T,uKk,TqQ19HFD",30-938-852-4650, along the regular ideas are blithely slyly silent excuses. pending accounts integrate final foxes. platelets a
110048,Customer#000110048,100209.0201,6994.13,MOZAMBIQUE,"EzKtLq7VOiKBMyYUZPgSqvO9 kN,LaAWS",26-325-773-3886,eep furiously about the final excuses. quickly regular pinto beans wake blithely: blithely fluffy acc
6340,Customer#000006340,100205.414,1279.15,BRAZIL,DuuQwKtYmWrrdC,12-958-657-2432,"ily regular accounts use blithely carefully pending requests. unusual, final excuses haggle; slyly "
57634,Customer#000057634,100203.7452,4990.96,PERU,yhTAS4I7tXMPei3UU4,27-109-532-8747,"lphins nag slyly unusual pinto beans. regular, regular theodolites among the "
116920,Customer#000116920,100199.9605,4379.94,UNITED STATES,fOOqe19mpyuKs5J8hUZor23MHBvPk4l0nASQXoXO,34-814-359-9418,"y about the pending, ironic accounts. car"
101497,Customer#000101497,100192.4055,-600.09,RUSSIA,"YVOqB,S,Ta2r9",32-782-279-9393, carefully even asymptotes nag carefully. courts are furiously. carefully special pinto beans w
26159,Customer#000026159,100184.874,1287.09,IRAN,VUIfyBP2wda,20-653-120-8811, the slyly ironic accounts. sl
22015,Customer#000022015,100181.5047,1481.44,RUSSIA,CiXNbYnWRJCSiyqdpa9 4,32-109-396-4302,ly across the carefully ironic excuses: quickly special instructions wa
2260,Customer#000002260,100173.9078,482.5,IRAQ,"TXJM01rRw4bLNOe5S8l3bcV9 bFlgBv0UCc5FLG,",21-403-439-8420,nding pinto beans print carefully
116857,Customer#000116857,100172.4588,-162.3,MOZAMBIQUE,"F,qjgmj5mszLraGcjI,0mR9hqB4xMeMT,zIlElu8",26-393-806-7620,uffily even instructions. slyly express orbits use blithely regular requests. carefully regular excuses was furiou
135752,Customer#000135752,100171.0185,7435.59,MOZAMBIQUE,"8QC76rkLHWWT45Bov37,6p",26-462-360-2019,ld accounts. accounts boost about the blithely ironic asymptotes.
132643,Customer#000132643,100164.9198,5801.72,PERU,",8n0Mf0XXlbgyMQ1C6qzz3OY",27-510-869-4032,sly silent asymptotes haggle bli
65801,Customer#000065801,100163.532,5597.71,MOZAMBIQUE,J qzu1JznBknaAPnPO4b2uY3s6ss3kOkmxkb7LI1,26-647-855-4753,ly regular ideas. slyly unusual asymptotes hinder fu
101368,Customer#000101368,100160.4116,3309.84,CHINA,KFdms6qkvdDXiDrnDM7OUovVZOx39Ng,28-754-755-3760,"requests haggle blithely among the ironic, unusual dolphins. pinto beans would are even, unusu"
31456,Customer#000031456,100153.1528,4413.18,UNITED KINGDOM,EffGr4knLSPonVY02UjF,33-452-869-4185,riously carefully bold deposits. requests are fluffily carefully unusual theodolites. silen
88139,Customer#000088139,100152.1938,-164.26,SAUDI ARABIA,"eZpAp13z7JeqJ40,lESoq6daYkjfR2lNqH",30-246-248-2549,ckages cajole blithely quickly ironic accounts. blithely 
82054,Customer#000082054,100144.5754,861.09,MOZAMBIQUE,lznnCSO1FEZ5r,26-734-127-5547,s? furiously pending theodolites boost
113972,Customer#000113972,100126.1685,5391.47,EGYPT,2xlN HvmLuVqszGHev,14-133-775-3548,ckages about the furiously final asymptote
25321,Customer#000025321,100106.6076,4321.01,CHINA,"hoX2wqtbZ HyoO4Zt,MhgEni",28-574-107-4948,"kly never regular packages. dolphins haggle. ironic, pendi"
118316,Customer#000118316,100094.768,6187.48,ARGENTINA,PizGhYUx14,11-298-249-9350,"lithely slow theodolites. notornis near the unusual, regular dolphins boost c"
73450,Customer#000073450,100093.812,-777.86,CANADA,XZN7FioMtAQ,13-222-761-7063,"ng the silent, even accounts sleep slyly along the fluffily regular packages. idle asymptotes wake furiously."
18329,Customer#000018329,100087.651,7856.7,GERMANY,Zqyv9zBq8URE42h,17-431-915-5702,"carefully regular requests may nag carefully. even, unusual packages boost above t"
37457,Customer#000037457,100080.2496,9118.73,UNITED STATES,g6npt3gG0KAC6uqRr4sn,34-665-398-6077,oss the fluffily final theodoli
133979,Customer#000133979,100071.2601,2664.02,GERMANY,0ofW9nXC2 Y5t7IKN7E0YlsYJxBau,17-959-226-4953,. regular foxes was doggedly quickly special dep
44407,Customer#000044407,100067.035,9960.55,UNITED STATES,M3g5qnJdXovgcTHYoZqoALdR,34-850-332-7337,ns are. slyly final accounts 
94463,Customer#000094463,100064.2853,4635.81,CANADA,naMZQLcpwRo4CUPaCK25sYjAjfHGsGhL,13-228-901-6496,"furious packages sleep furiously: special, regular deposits haggle. ideas use fluffily. special ideas sleep"
141521,Customer#000141521,100046.7636,890.78,CANADA,ogkAVP6qFtyZOIGIKIHbJIcxbYAXh,13-264-502-6166,ckly after the blithely bold theodolite
4820,Customer#000004820,100039.524,9006.69,ALGERIA,2B8ZFoKX2zxfZsrK,10-577-164-1419,slow theodolites. even platelets us
