c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
50926,Customer#000050926,75198.186,-571.97,ARGENTINA,nc8pB5ZDRgWT81,11-191-926-2230,ven dolphins nag after the slyly final theodolites; blithely bold packages affix carefully s
91144,Customer#000091144,75195.39,5228.81,SAUDI ARABIA,4ddlZklzZNMvOL89it,30-575-238-8704,". even, ironic foxes affix up the ironic, even instructions? fluffily slow courts wake b"
129259,Customer#000129259,75189.3048,5312.97,CANADA,4pGQipj5meFCCa9Isx,13-487-405-4668,. carefully final deposits sleep furiously-- carefully final platelets
14852,Customer#000014852,75187.0829,8975.35,UNITED STATES,"8S15dILOGzD2XA59AnVIZ,t6WlKdLvfTa",34-679-916-2753,quests sleep deposits. fluffily special platelets around
45385,Customer#000045385,75186.7578,7279.16,INDONESIA,oFsjVfXYb9itnSAYNdMJ7h1uZJ8,19-560-125-2357,ts. slyly ironic requests haggle blithely bold excuses. carefully regula
111406,Customer#000111406,75183.0308,6644.5,UNITED KINGDOM,IjSQ4monftHTX4JEcehm,33-279-526-2225,press dependencies sleep quickly across the furiously final ide
143720,Customer#000143720,75173.8548,9469.73,MOZAMBIQUE,ipmwwYbcpf3zpfwhJ5ZGSfXgZ SHYiRQOh9X,26-122-685-9248,hely final pinto beans sleep unusual pinto beans. fluffily
111727,Customer#000111727,75165.5844,2279.62,CANADA,NaMc6ct643B0rWE,13-646-315-4379,e furiously bold excuses. final ideas play. quickly express epitaphs haggle slyly regular packages. qu
91642,Customer#000091642,75164.7646,5487.03,GERMANY,"ZWixPy24PjnnQgdxSbJ,91 JUVoEPNVifxvk1MS",17-312-241-3362,he silent excuses sleep special notornis. regular idea
146012,Customer#000146012,75160.8748,4084.99,FRANCE,WByJIMIs2peiS2iR2k4J,16-784-760-2466,sly. carefully regular escapades wake theodolites. carefully ironic requests according to the furio
61463,Customer#000061463,75158.699,230.95,IRAQ,tQvq9iEgudVkbA56qx1BFGcHpBqvR,21-354-469-2093,ckages doubt blithely quickly bold asymptotes. fi
41578,Customer#000041578,75149.1954,7729.4,JAPAN,dCw1 Qgor8AvG0eBdPtk9wu,22-219-921-6265,ctions use regular packages; quickly final deposits haggle quickly waters. requests 
19340,Customer#000019340,75140.6451,-829.61,PERU,Ybw3tNWzU2qdDbqSvrHzKI,27-531-273-4456,y slyly careful pinto beans. final ideas haggle blithely slyly pending foxes? carefully regular request
103684,Customer#000103684,75135.4016,1635.77,KENYA,GGHqYdC2cJGA62s1XhgHp5EmChX,24-648-340-3395,posits detect. blithely regular requests haggle furiously ironic warhorses. bli
35381,Customer#000035381,75135.2752,6218.23,ROMANIA,k0a4QnPrvmaNj,29-202-512-4850,uickly unusual packages across the blithely even accounts cajole quic
89260,Customer#000089260,75128.2516,4907.1,FRANCE,MW7qb rypUH0RwxSF,16-933-677-2552,pending deposits. final foxes was fluffily carefully
84614,Customer#000084614,75127.6466,827.71,INDIA,INEpa4w4Jm3E0wsjds8qcJDCu8g,18-174-880-3805,lar instructions. blithely pending courts must have to haggle never t
43960,Customer#000043960,75124.704,2395.48,ALGERIA,ZzTOMhoMaLvZuIsNUGxH8,10-856-222-1232,", pending packages cajole slyly among the pending, special depende"
9610,Customer#000009610,75117.454,9402.91,ETHIOPIA,GYSweZ4A8rLLZ0FszQxCtyLRBH0G4RL,15-852-759-4965,usual packages. carefully express
98338,Customer#000098338,75107.912,5601.7,BRAZIL,"eQ5HJCiuKXH,HWmSF9AoX3ne4yddanebtjUp",12-778-792-2097,osits wake furiously daring ac
98290,Customer#000098290,75106.808,-711.76,ETHIOPIA,"xxw5x, 2wIKU,4UKqkEf2gW",15-768-903-4029,g. furiously ironic escapades haggle. carefully special tithes cajole furiously dogged requests. e
16733,Customer#000016733,75099.36,472.19,KENYA,"vW,dTy0yf 4GVGFk26YNJVaX9Jt4no",24-197-755-2515,g the quickly ironic requests. blithely bold excuses use carefully slyly ironic 
40241,Customer#000040241,75097.386,4299.68,PERU,xdk z5uFSlV,27-444-698-3650,nts haggle blithely carefully regular packages. slyly regular excuses after the fluffily r
14558,Customer#000014558,75093.7125,6259.42,ALGERIA,yire1y xwOp62gywltnwU8V,10-285-611-5614,n carefully. blithely thin foxes haggle blithely across th
64006,Customer#000064006,75086.3338,9478.01,ALGERIA,ixc26EdVAFG nq9wGv,10-235-327-6741,eodolites. blithely unusual dolphins are among the carefully ironic depths. careful
104012,Customer#000104012,75079.576,3441.55,CHINA,"2Dn37,RjM5yEemoFhYwQHtGWxrj2j,kpX1w",28-414-509-2349,"ns about the accounts sleep never silent accounts. regular, even theodolite"
34309,Customer#000034309,75079.4121,6716.09,CHINA,7ZJeNCaXgWF4aD,28-206-864-6173,"ymptotes. ironic, unusual foxes w"
129097,Customer#000129097,75069.9942,5362.87,CANADA,EDmpq8tb7TjmhhA2 SyqZ2qI,13-235-481-4138,"ly daring accounts haggle quickly slyly express instructions. regular, express"
81313,Customer#000081313,75059.5368,6976.57,INDONESIA,",dl71ZwdlH2og",19-362-976-1094,requests. even deposits integrate slyly. blithely final deposits c
16057,Customer#000016057,75053.6828,6536.07,JAPAN,WCStcxglVS70D SAzT4Ol,22-468-443-6290,nusual packages. always silent ideas wake until the de
129092,Customer#000129092,75048.2908,-976.84,BRAZIL,ygPNaaFzUBdWm3l7ZlU YGFTe,12-932-584-4543,accounts. slyly express packages cajole blithely about the even packages. bold requests eat car
145739,Customer#000145739,75035.792,5781.62,CANADA,"yKCi0kaO2qC,p9lt9i9pgiMXk2mNN",13-758-209-6784,"ely across the platelets. even, idle instructions sleep carefully. ideas use alongside of the regula"
107600,Customer#000107600,75028.074,8276.66,JAPAN,7j68amG6JkV8xrnIFHrWFc6KB4UB4qWZj1L,22-483-136-3588, blithely against the final theodolites. final attainments wake. blithely special theodolites wake! final
12764,Customer#000012764,75013.3356,7756.99,ALGERIA,bFhtxERs8flGjhP23p6IKuHrEXwZYC,10-645-461-3969,n the carefully final forges. fluffily special theodolites wake. final accounts sleep slyly carefully even reque
60458,Customer#000060458,75006.8676,7873.74,JAPAN,"FjELSjLHK7tt,h,OKjLdBpKh9vwHRhPk9",22-931-998-8527,. final deposits sleep slyly unusual packages. bl
66910,Customer#000066910,75002.243,3676.42,RUSSIA,41aMrqVtY9hmlVHO,32-452-851-2704,ions wake carefully express deposits. regul
31438,Customer#000031438,75000.96,3421.19,ETHIOPIA,HHtcRj96b3pBQVmguQhQ3EsMuhl,15-282-258-8865,"al excuses are. special, express packages haggle. slyly special pinto beans eat furi"
114233,Customer#000114233,74995.1174,2706.93,IRAQ,48k4weki1dz6ZLcxGE4,21-448-318-8186,e blithely about the special dependencies. requests cajole fur
118763,Customer#000118763,74993.712,8546.0,IRAN,"O5NGYDiiKP NqHI,HnKG8JCU A23JndOqwY7pZ",20-766-994-4438,dencies. unusual dependencies cajole slyly furiously regular accounts. blithely regular packages cajole furiously
18826,Customer#000018826,74993.24,2688.29,INDONESIA,AFX55jDjZs1hX,19-679-627-7187,ss pains. express foxes cajole carefully ironically regular excuses. final foxes
29923,Customer#000029923,74988.459,6172.62,SAUDI ARABIA,fXZ1DhpYSwO2Sr7DM1kAefiuJb8u7jeGRTeobiu,30-474-331-8186,"the even, bold tithes. slyly bold theodolites use blithely unusual asymptotes. ir"
57950,Customer#000057950,74987.248,9657.25,VIETNAM,lIH26cNOFJ3d2,31-806-204-9978,uffily final patterns. quickly special deposits nag. quickly ironic deposit
126815,Customer#000126815,74982.6965,2888.79,INDIA,YHWv0wbsS1l4g96pOwqCpZqszgzUKXoWpN6,18-169-700-3915,es. quickly final ideas nod on the accounts. stea
46339,Customer#000046339,74956.3824,7091.11,JORDAN,rweOzUrABxZt2Mr3,23-889-813-6690,asymptotes serve carefully across the fluffily regular foxes. furiously ironic instructions solve carefully. grouch
9925,Customer#000009925,74954.4144,6781.83,IRAQ,M82Vzx5d7t9sBYebuDUiN4eOszxa,21-442-161-4519,le fluffily. furiously even requests doze ironically furiously unusual accounts. always 
54736,Customer#000054736,74949.6532,-601.44,FRANCE,bnyIONOPqWGcey1FRzZ1Ej,16-209-903-4341,eposits haggle after the excuses. blithely final excuses wake busily alongside of the blithely even pinto beans
10769,Customer#000010769,74948.5049,229.59,BRAZIL,hChtVBsyXtBX3V4eEtyGRPPmCY  arU6AbQ9jT,12-746-103-3432,"ly regular, final requests. slyly special deposits among the furiously bold ideas"
50705,Customer#000050705,74945.4057,2602.49,PERU,RQOBXzS4TOLNo6bkQUoViiz,27-966-602-3538,ar dolphins mold fluffily furiously pending requests. blithely express theodolites
9442,Customer#000009442,74944.738,9066.44,FRANCE,i7MCXE7OiK01tJMkgQ5ueQh dFeM6NHx,16-187-922-2147, the carefully even foxes. pinto beans along the accounts are slyly quietly even theodolites. carefully regular acco
3011,Customer#000003011,74942.8098,9690.52,GERMANY,"QNAjNOBaFRxem7WpQ,t6",17-943-758-1725,e quickly. bold dolphins breach blithely. carefully ironi
89794,Customer#000089794,74940.6442,-282.94,ARGENTINA,zveAwuB11gsPv,11-866-522-3695,y special deposits hinder blithely even dinos. 
39421,Customer#000039421,74938.5184,7760.7,EGYPT,RpeHkmuAVEIX67oTZKMNBfHKBXmRbR2p,14-834-134-9804," haggle carefully carefully even requests. pending, ironic packages sleep. s"
92189,Customer#000092189,74937.2308,-148.82,IRAN,"Hw,PZ17AieWPlfM",20-723-726-3342,y around the blithely careful packages. furiously regular foxes might use carefully. furiously unusual fo
143248,Customer#000143248,74936.8214,9521.27,JAPAN,"kJojB4oI1I7ydOrBoWBACOVPhEJ9,vCiTj1t2vzb",22-961-315-3459,mptotes cajole silently against the pending reque
112931,Customer#000112931,74933.0355,-122.1,CHINA,3PG9pJROgZ4IFx,28-723-348-9498,tions. quiet foxes cajole carefully unusual accounts. furiously bold pinto beans doze re
53189,Customer#000053189,74929.4868,475.68,KENYA,4Mt9FdG2DrUuymLfMxUJnV9j5TT,24-252-436-4112,egrate. quickly regular courts cajole slyly according to the re
79415,Customer#000079415,74929.3911,891.09,CHINA,SWIsuiF5z7LK zfu9V67SOcg,28-760-306-9016,lly stealthy requests. ironic pinto beans wake. packages boost quick
121690,Customer#000121690,74928.6061,-983.62,PERU,qLpzCjgV02IMd2YEtUKgmsnr,27-437-924-2334,egular pinto beans sleep blithely fluffily final requests; express instructions nag. closely pending i
116947,Customer#000116947,74915.28,7594.37,CANADA,rRw8AXWRFuv8S09onle1sAKcrSjh K6NSY,13-723-313-6336, accounts sleep slyly. blithely bold instructions sleep. even requests w
15595,Customer#000015595,74913.8428,3080.76,CHINA,NReI1Z7kode6UcHx jBIFOrtB,28-692-292-5337,ress dependencies. regular requests 
98983,Customer#000098983,74913.15,3710.24,ETHIOPIA,e0T9CaL4iiVV4u8JB9uiWvnHGBo1fgt4yPoUh2,15-462-347-5133,arefully ironic accounts detect carefully. slyly ironic accounts use careful
140338,Customer#000140338,74910.5962,4128.2,EGYPT,"fCPBWreI2gFTDNRjhVeHDNnD,WD",14-923-782-8260,"ts run. express, unusual packages again"
36688,Customer#000036688,74904.3499,4865.99,IRAN,"CuEnZ1nEdP2RuDGKw0Xjy,kFO0CWJLio2DPWaT8",20-597-848-9326,cing accounts-- silent instructions after the theodolites are even instructio
127204,Customer#000127204,74904.0514,8151.98,INDIA,NiqymIRVBB,18-778-945-3988,dle requests. slyly special instructions are furiously according to the silent acc
70222,Customer#000070222,74897.922,5274.21,FRANCE,em95xpVFpe5s,16-636-120-7337,uffily pending requests-- quickly regular hockey players are blithely. stealthily bol
85546,Customer#000085546,74894.3634,8807.73,MOZAMBIQUE,ehYoDp6R1NTQ9B2sazyM0Dd0D4F,26-527-103-7908,nusual pinto beans sleep quickly about the carefully regular deposits. enticingly regular accounts use fi
134857,Customer#000134857,74889.7342,1640.74,JORDAN,KpOjAbiHvOFOrB7bFqgZKMX89p0Egds0B0dLjYX,23-700-637-6052,"as. express, close foxes haggle according to the fluffily even foxes. fluffily ironic packages believe quickly "
108352,Customer#000108352,74881.377,5503.25,ROMANIA,"9,k2qU9ilp0fBi LmLRf5W",29-466-299-6336, requests against the ironic packages maintain about
94223,Customer#000094223,74876.0909,3299.33,UNITED STATES,Jqh3EgV0jqHQ1kSBFYJHWXY3x5Mc2pIe,34-227-375-5616,lyly regular ideas boost carefully slyly regular pinto beans. carefully final packages
76045,Customer#000076045,74875.9417,2794.18,INDIA,"9vVTWmK97vyYNefhe,DRt2YN5SshW753PzuKk",18-323-387-1766,lphins. quickly ironic deposits haggle. blithely final theodolites cajole ironically. quickly even requests are slyl
148795,Customer#000148795,74873.2512,3732.46,UNITED STATES,"jIa4p0cZnlR,",34-631-541-1962,ely even requests wake at the slyly regular packages. pending notornis sleep blithely. ex
35509,Customer#000035509,74858.976,-719.65,CHINA,amWg36BUgi8n35k4vJQV9cx2OwWZ,28-425-816-4045,"slyly. enticing packages against the even, regular instructions wake quickly"
21766,Customer#000021766,74857.8099,7309.13,ROMANIA,bdwZtw4BW885FaqzIDL 3hkjw6I9,29-222-115-2718,"into beans are slyly express requests. final, final deposits use quickly. carefully pending deposits are fu"
41665,Customer#000041665,74854.35,9494.92,IRAN,"Cjs06pRz9u5txAwdiuPt6h,",20-396-366-2502,ged excuses after the pinto beans x-ray at the carefully even excuses. slyly ironic requests sleep always slyly f
108074,Customer#000108074,74851.8892,6123.48,ARGENTINA,huc0ue3zb5asyxr Z,11-952-123-9598, express pinto beans. fluffily regular depe
140854,Customer#000140854,74849.95,3269.53,IRAN,4R7Z4Xx8ZlD09NKII6soSUeCXSm,20-951-686-8766,inal foxes wake according to the regular accounts. furiously regular instructions haggle. quickly pendin
115720,Customer#000115720,74845.9954,99.85,INDIA,"V4p1K7,qwmKTQesSW8EYZBxEZCC4Ua",18-920-669-5019,y regular courts hinder slyly unusual
94924,Customer#000094924,74845.551,2545.65,IRAQ,"Al2Gl0kMNoa2ZOXagHCO,r8mXwXL",21-785-189-3365,d furiously among the carefully express accounts. carefully 
47644,Customer#000047644,74845.0058,5703.36,INDIA,cENM9GAwFN9C6kU4yike7EMeNkk e6hwkzrT8,18-104-928-4966,"int final packages. unusual, "
47000,Customer#000047000,74843.0698,441.69,BRAZIL,zm7VtHZNw8,12-140-183-5621,uriously furiously even accounts. carefully ironic deposits wake across the fluffily daring foxes. furiously regular
19093,Customer#000019093,74835.1787,9831.83,PERU,ubcMzFXoQa8jzFa,27-963-750-9407,l requests nag carefully. quickly regular pinto beans could have to poach. furiously final packages haggle s
132646,Customer#000132646,74833.329,594.37,JAPAN,"yR,2wtsaeO4LUocR3YAv1u,5DaJBu",22-840-835-9099,ironic instructions sleep among the blithely final platelets. sauternes poa
100999,Customer#000100999,74823.2004,3090.78,CHINA,W8J64G9GZ0x0WQ,28-171-106-6878,n foxes. pending accounts cajole evenly pending pinto beans. slyly even instructions sleep slyly even dinos. bli
31786,Customer#000031786,74819.3373,-682.34,MOZAMBIQUE,wQyWRwqjUe3DkpF76 SvEp1DTaiR7muIq,26-901-262-5134,"gged, regular packages are? final foxes nag furiously around the final orbits. bold ideas use. furiously ironic asy"
43457,Customer#000043457,74812.795,8703.7,GERMANY,RAI2TTVJigRHEvCfI20EgiR,17-175-274-3124,ainst the carefully final foxes. carefully pending foxes nee
32080,Customer#000032080,74811.3784,1404.26,PERU,QJq2YQw3V5qayLgxntrUfkeYpp  Vszshpp,27-296-812-8947,es serve. slyly special instruct
104407,Customer#000104407,74809.548,2817.62,IRAN,"e,GYAq3DFFG",20-170-645-6614,gular packages nag behind the s
11246,Customer#000011246,74806.7472,838.63,IRAQ,n5mqhKZptt5AFhlHKK4icPmmsMTA1ORSx4C,21-632-784-5823,d the final accounts. blithely regular accounts are outside the even foxes. furiously even epitaphs nag blithely 
68942,Customer#000068942,74806.704,7432.16,MOROCCO,M9jix9CFzcz9fbFRslSHg8,25-707-177-3168,slyly ironic ideas haggle furiously even requests. furiously regular platelets h
50221,Customer#000050221,74806.383,8478.99,IRAN,"y,MCoeHzURu4Qb5VHDtAw3HG9FvdZKkPS9",20-205-381-5124,es. even packages detect carefully alongside of the pack
65929,Customer#000065929,74803.834,5558.07,BRAZIL,",Kk0gyI795h6",12-466-374-7857,he even deposits run quickly furiously
79150,Customer#000079150,74802.221,5398.55,VIETNAM,Aii9p8BdylnJpwbCMt3Fmii0,31-722-209-4496,pending deposits boost furiously carefully even courts. quickly express r
120002,Customer#000120002,74794.8,9004.21,GERMANY, iYds8Eoql7zqY3,17-737-992-6802,aggle according to the permanent theodolites. ironic packages across the final asymptotes use blithely
63715,Customer#000063715,74794.1586,6232.14,EGYPT,IxvgZ9Ld7txaw,14-631-609-1524,es. quickly special packages hang blithely slyly silent requests. silent
38605,Customer#000038605,74793.7553,8079.09,JAPAN,QJFMVToMc9jLYYTt2o o40I TO,22-112-844-3911,ccounts. closely final foxes according to the idly regular f
124837,Customer#000124837,74783.8,3484.15,JAPAN,l21kHIObsX,22-314-829-5609,ages haggle slyly regular foxes. blithely express requests alongside of the slyly ironic foxe
2557,Customer#000002557,74770.608,6758.02,ALGERIA,4efGEXhSEpco8P0iX94V6iSeprpMneXub,10-788-586-9628,dolites. special packages detect carefully above the quickly quiet packages. slyly even accounts sleep
138491,Customer#000138491,74767.7645,6299.71,FRANCE,gXT052omEHPg2OuS6enHQOJU5IN,16-739-287-9518,l excuses-- quickly unusual foxes along the slyly final deposits are ironic platelets. slyl
29351,Customer#000029351,74764.2396,7428.07,INDONESIA,nYJUsjuPqYUg4aeM5LAQ7TY,19-978-250-4873,s nag carefully special accounts. quickly ironic deposits sleep slyly alongside of the silent 
11320,Customer#000011320,74757.198,810.63,VIETNAM,YifwfZLVgr1AkTSgs6 CVZAnUmFJSyXZNZo7Q,31-494-551-2149,egular packages wake carefully carefully 
5539,Customer#000005539,74745.0508,230.2,IRAQ,"Kxzn zbONAaAwu,DF1Z eVxCsfI0Vg8",21-347-416-3306,refully bold packages use according to the regu
17926,Customer#000017926,74733.3,689.98,ROMANIA,LeUkljej1yGDiv3FZTmemDgdtD,29-489-191-8253,"the final, blithe requests. furiously ironic dependencies nag"
65321,Customer#000065321,74729.7,1993.16,JAPAN,ixnD5x9ATG9jCznPgkA,22-595-181-6839,ically final instructions. blithely r
1610,Customer#000001610,74729.5788,6861.85,CHINA,T70ErQWkvH RH,28-219-755-5479,lyly alongside of the furiously regular packages? instruction
124831,Customer#000124831,74727.8756,-808.62,IRAN,OdYNMfNOEXAYeu7TedGkyZYvuBkOct43BUcUEJRD,20-451-953-4645,. packages cajole alongside of the slyly unusual pearls.
140824,Customer#000140824,74724.1343,6128.96,ROMANIA,"ygO1OqUWWtgoxJBw F,2Xop4t",29-771-568-2964,furiously silent deposits cajole carefully. final ideas cajole. regular dependencies ha
30788,Customer#000030788,74721.96,7855.66,RUSSIA,"fGszCB4x,dSOY5zwTZF",32-553-855-6728,ts sleep along the blithely regular ideas; express foxes wake furiously blithely ironic requ
110762,Customer#000110762,74716.525,6612.56,BRAZIL,7XmuL1U6qP8xD7POBkx0svqFJ6lUi4MBkdZvdi,12-451-695-4550," excuses use slyly at the express, bold ex"
62254,Customer#000062254,74701.2056,7141.53,ARGENTINA,dqhEy0jUq44JHXNY4R3ymThJvNtBpNbwq4x,11-135-650-9449,"ounts boost regularly behind the even, unusual excuses: furiously silent ideas hag"
49549,Customer#000049549,74700.56,8104.57,JAPAN,"BRfd8,5aZeq5HcAaW",22-374-163-6671,"gle quickly pending packages. silent, final courts after the fluffily bold instructions dazzle afte"
49216,Customer#000049216,74699.5794,337.49,MOZAMBIQUE,PXlUAKcoOQ1UUn728JzmOR1BZvbvMP,26-789-975-9968,asymptotes haggle. boldly ironic foxes detect about the carefully pending ins
28444,Customer#000028444,74692.48,9401.25,UNITED KINGDOM,qKkCDuGLSJsODgQlGtb 1yuuZNPTzQm ,33-509-757-5794,ackages wake. unusual deposits snooze blithely excuses. slyly ironic a
36692,Customer#000036692,74687.4062,8685.32,FRANCE,",Z98s6cXQx51dhs",16-813-629-4929,blithely along the requests. final
37627,Customer#000037627,74684.7134,4532.95,UNITED STATES,jYDTWs3WbnDt41XwJ,34-715-692-5698," beyond the ironic, final ideas. regular, regular i"
145625,Customer#000145625,74680.6368,8900.36,RUSSIA,TWWEX GFVDTenu6I 5,32-977-904-2020,e about the deposits. quickly unusual foxes use carefully. even
80503,Customer#000080503,74675.7648,5062.06,BRAZIL,HTssD61JA7euxn2HR,12-194-246-4562,"ackages. carefully unusual requests are quickly. unusual, final requests according to the blithely final m"
143896,Customer#000143896,74675.608,7345.47,SAUDI ARABIA,EiyH3Snfx KV5clqW5BqIyRu9bJl55roibY,30-448-686-5475,s according to the always final accounts affix blithely foxes. fluffily express foxes detect quickly. 
76583,Customer#000076583,74674.6266,8230.54,UNITED STATES,j6flivg1L62eiqHDdBBF5u7YY9NIPX,34-676-922-4131,"unusual deposits wake across the ironic requests. express, regular requests sleep b"
94852,Customer#000094852,74672.7982,4111.9,EGYPT,"8bxigi3M5KTfokj4BOGctZgV3,X20VHZw7",14-535-468-7952,"even accounts. special, regular i"
15415,Customer#000015415,74672.6366,4994.26,ARGENTINA,HXBKbdydt3kejdHT0lOokDrjfAWSXSl 0,11-799-891-2065,s are even requests. silent deposits nag. deposits according to the fluffily thin instructio
64043,Customer#000064043,74671.8945,4627.24,JAPAN,"9DtIrlcp,,",22-446-332-2750,thely special accounts. regular ideas along the 
62396,Customer#000062396,74662.8152,7806.24,INDONESIA,KQsXgIKAUN,19-923-387-7584," beans sleep blithely before the regular accounts. regular, special ideas detect. pending p"
86587,Customer#000086587,74661.7536,827.21,RUSSIA,rgxuzyJyKzmKH8qlO7tyvmUGdZ20y2ZHbVJ1JfnM,32-368-927-9366, theodolites integrate-- carefully ironic patterns 
106544,Customer#000106544,74658.222,2226.14,INDONESIA,FaqiS1dBl3LbBzs9Dq08VzzgANwGFuoEJ,19-997-549-3384,deposits doubt furiously carefully express deposits. carefully ironic accounts mig
55421,Customer#000055421,74656.96,8323.42,BRAZIL,"E4ZiSrsRFmhD ,e7CaHoelCmR2,RNHr5B5wiS",12-470-140-1997,final instructions. blithely special theodolites doze slyly. unusual packages run qu
123193,Customer#000123193,74650.4822,7243.52,MOROCCO,"tH,othOQZep",25-960-109-9891,xes haggle slyly around the fluffily regular decoys. quickly regular foxes wake. un
70681,Customer#000070681,74647.3539,3022.2,UNITED STATES,Qm9SIHpdVHXdmlFJxEYb ,34-545-690-6482,"er along the quickly regular courts. ironic, unusual accounts sleep furiously."
62122,Customer#000062122,74646.5495,1037.62,JAPAN,oIKeF jTi6azr08xCI2EkvAp7,22-402-575-4808, deposits maintain furiously. furiously silent deposits above the sly
12002,Customer#000012002,74645.5296,2234.15,SAUDI ARABIA,JLGyP8Kai0Lxv1,30-626-718-9837,egular packages sleep busily furious deposits. furi
41999,Customer#000041999,74645.1692,2168.59,EGYPT,"q,XmrZXKFDdhQmNynXZ9wU9vLZAsw5obU",14-932-526-5958,press foxes eat carefully furiously ironic asymptotes. slyly pending deposits wake furiously after the furiously exp
55088,Customer#000055088,74641.2866,7122.82,BRAZIL,4H0Jnp2RROWwMD7,12-926-827-7473,"ts boost furiously furiously even accounts. slyly ironic warhorses integrate. even packages use quickly. silent, pe"
101966,Customer#000101966,74628.9466,1874.68,GERMANY,tafIY 76EN9FK5,17-917-662-4348,ckages breach furiously. regular platelets use quickly. special ideas wake slyly regular deposits. bravely regu
110500,Customer#000110500,74627.9394,2574.3,INDONESIA,Vteut7FiEHSKMyfpPfRQ03bPTSH4,19-287-304-1973, the quickly pending pinto beans can are slyly about the
117376,Customer#000117376,74624.913,8365.93,INDIA,6uCkVjMh9XhOHp,18-975-340-2614,"xes. furiously ironic deposits are slyly. silent, regular dugouts boost furious"
40795,Customer#000040795,74623.1416,-366.41,RUSSIA,mvixqP0BZr5hwLiQxCE,32-335-988-3508,rate slyly after the regular pinto beans. slyly even requests doubt th
110993,Customer#000110993,74609.39,7656.63,ETHIOPIA,"0qBcpHERUWIs,Zl",15-125-467-2788,quickly carefully special pac
134464,Customer#000134464,74607.0246,5579.28,PERU,h9KZT 7Jezd75MJbaFQqM5mi1v94CTlzqNq3qRqI,27-226-573-8952,ns. blithely unusual deposits haggle quickly. slyly bold packages haggle against the quickly 
19058,Customer#000019058,74605.42,671.0,VIETNAM,mf8Fk68Tp3EBly05qmnUKcsYynilTPw2auQ,31-908-766-1895,to beans wake about the blithely ironic sentiments. silent platelets detect blithely slyly regular notornis
26227,Customer#000026227,74597.448,2950.19,ROMANIA,MEAS6XgW0Loywb39jzd3oFU,29-394-519-7833,gular deposits. blithely final sheaves sleep carefully. carefully unusual packages a
62489,Customer#000062489,74590.188,9079.68,BRAZIL,lcjb8TNctf,12-652-480-1461,yly ironic instructions across the slyly pending foxes nag blithely
35609,Customer#000035609,74587.5207,8674.14,BRAZIL,2JChrb7FlLTX2B7IA0hodZI,12-451-138-7257,carefully bold requests about the final packages nod evenly across the express pinto
114610,Customer#000114610,74583.664,1774.08,CANADA,TgId2FBFEtJvgOD20YLHnH,13-717-282-9189,e ideas. slyly even dependencies grow? dependencies under the furiously pending accoun
39767,Customer#000039767,74575.3344,3103.87,KENYA,"ma4eA4CWBgPLhLvQDF8,PS9QXNTzOFBInlamG66N",24-227-329-2860,ntegrate along the blithely even packages. bold requests wake slyly. furiously express deposits about the ruthles
60352,Customer#000060352,74572.3608,7448.88,IRAN,7YSrV9Mi3JhkFQyQ,20-250-174-7383,n packages sleep above the pains. quickly regul
12890,Customer#000012890,74571.6567,2560.65,CANADA,FQxEoariQ1aBrUgLJ1ZpQSuTKyxoOpFse,13-889-466-5948,". slyly even deposits boost carefully. bold, regular requests ha"
40975,Customer#000040975,74565.3778,4657.59,ALGERIA,C5zfNRGn7h1lWsBv8dwR1TNo3zlko hDE4JT,10-379-693-1570,"e asymptotes along the furiously regular deposits cajole slyly after the regular, final foxes. fluffily speci"
123305,Customer#000123305,74563.632,4623.13,CHINA,9WuFHrn0v8S47p6Dkdh,28-198-412-9749,s the express pinto beans wake slyly regula
54166,Customer#000054166,74561.1308,922.83,SAUDI ARABIA,"wZntYU6y3Ia,0NV,mdx C8iWcAnln t3BHGkem",30-419-216-6944,"ve the express, ironic requests. final, even courts cajole furiously. ironic deposits"
129058,Customer#000129058,74561.0463,4798.73,KENYA,eNyR3r2NDD8ntHICjAiRtp43aizTSGZAVzwT2cLS,24-713-477-5564,lithely quiet depths. packages among the even deposits are fluffily among the quickly ironic 
148433,Customer#000148433,74557.973,5517.35,JORDAN,"pNAIfMBmudOHw2u06npA1VG,BVKjzulFcna360Zh",23-292-750-7583,"quests haggle regular pinto beans. special, even requests a"
42076,Customer#000042076,74556.385,1158.65,RUSSIA,"mGUg4tFCqN6d,A",32-718-423-5791,blithe pinto beans are blithely. silent requests play furiously. bli
121295,Customer#000121295,74548.8744,8417.64,BRAZIL,fykjwImIQMZHDpf,12-854-976-5455, requests. fluffily special ideas sleep fluffily. pending realms after the even excuses cajole after the thin
20587,Customer#000020587,74546.0142,6210.96,INDONESIA,rHaUYrApCKsV,19-243-673-6159,y final theodolites doubt slyly regular packages? daringly regular foxes integrate
80983,Customer#000080983,74543.7269,8685.53,ETHIOPIA,mP5ve8rQL6LvBt2jW,15-578-959-6736," pending foxes. unusual, final accounts alongside of the quickly bold somas cajole around t"
79250,Customer#000079250,74539.317,9499.44,SAUDI ARABIA,9wlXMX1INr,30-292-111-2189, dolphins sleep fluffily among the daring
86233,Customer#000086233,74533.3072,-450.02,UNITED KINGDOM,KIOGJJPNpNs3P,33-277-290-8239,ole. slyly unusual dolphins affix across the slyly special requests. finally regular attainments alongside of 
