c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
124771,Customer#000124771,109528.822,126.04,ARGENTINA,9EUbsCSAeUboLVBz0tRfR7WW ,11-480-274-4429," dependencies. ironic excuses along the final, unusual realms wake silent"
122960,Customer#000122960,109525.7031,6672.08,UNITED STATES,"4,kOgVlYbnVx4q5KkBr1T8h",34-670-931-3846, blithely ironic deposits wake carefully during the carefully pending instructions. fur
12754,Customer#000012754,109508.8424,3745.36,INDONESIA,aGflt eh7Rg2bYJpr,19-873-489-7100,. theodolites after the carefully fluffy requests haggle around the blithely ironic foxes. slyly express ac
73198,Customer#000073198,109496.918,5251.21,VIETNAM,"i5BN,90UJ,fZlWNCYb7Zwf mh60z",31-285-134-6336,press deposits boost permanently according to the finally ironic foxes. furiou
59785,Customer#000059785,109488.1938,618.78,EGYPT,"nLX792Z1 6,",14-834-998-7896,y furiously express deposits. blithely r
67744,Customer#000067744,109480.8835,-649.82,CHINA,"nVr8vcMYpwO81H2AeIuQ 7jSiXDEYSon,1vivk",28-787-167-6286,regular requests. asymptotes are furiously bold foxes. f
21862,Customer#000021862,109476.387,7869.29,VIETNAM,"FvNEn7,nbvya",31-893-360-9920,e carefully brave requests? doggedly special theodolites according to the quickly regular requests sleep care
141541,Customer#000141541,109448.5832,4508.68,CANADA,k4qjTHj yLIJMH57SvSM Q2gAFg3poXVd,13-962-327-9142,silent ideas engage carefully after the furiously pending accounts
95179,Customer#000095179,109447.0206,8875.9,RUSSIA,LDQowHnxIqVtmmDr0bB5f1ukG1znncZPH,32-845-435-4905,g the slyly careful accounts. ruthlessly even ideas wake special packages. final requests run blithely regul
94948,Customer#000094948,109442.2716,4948.06,KENYA,Fge wq8Us8bQevrpnLKB2Uh67N,24-723-980-6857,ons shall have to affix carefully against the furiously unusual instructions. excuses boost slyly: even p
89753,Customer#000089753,109436.9432,-217.63,INDONESIA,o6PieXARKJMi,19-293-133-5339,blithely ironic instructions are fluffily above the regular theodolites. quickly ironic r
75002,Customer#000075002,109419.0188,8258.87,UNITED STATES,89s4y4tzVWF3EPdgF1aW790V5HsqW2PHzu,34-175-692-7923, accounts are fluffily after the regular dependencies. even dolphins poach above the blithely ironic inst
19574,Customer#000019574,109416.1236,4780.54,IRAQ,"adADNhDA2,0dQC0hXD4sghIr6ghfdmjJW JsyZ",21-396-447-7280, ideas integrate blithely. fluffily regular instructions alongside of the sometimes regular fo
77867,Customer#000077867,109413.6372,6538.44,PERU,yYYvWNAG88t1hKv5GnvQ,27-956-112-3752,riously. slyly unusual epitaphs sublate fluffily final platelets. furiously regular packages sleep at the 
149504,Customer#000149504,109413.3613,9759.57,CANADA,"kKuR8m,q2rTxMYo",13-814-641-1671,"riously furiously ironic warthogs. regular, special instructions wake around "
88603,Customer#000088603,109412.529,4395.81,ROMANIA,"WAti1BGhpn9TfNJMBzCd6IrSet xc,kYI",29-898-212-1323,iously regular frays! furiously express gifts haggle slyly quickly 
136475,Customer#000136475,109398.0384,1408.47,INDONESIA,f lKwjyv8KAfGhvIY8OqIJ6SGq5k8k,19-988-383-2825,eodolites. blithely unusual packages nag fur
129121,Customer#000129121,109382.9548,9694.28,CHINA,mnL qec5pFOafyw8tvYZ3xrf6DC33Z,28-719-609-8515,ages use-- fluffily final requests wake above the accounts.
117850,Customer#000117850,109379.0386,9602.74,IRAN,UrBPUFfFp AHT es63ATsqjh9o561v  L o,20-116-948-5176,dencies thrash regular warthogs. regular packages use furiously. slyly special deposits boost b
104998,Customer#000104998,109369.1913,9792.23,KENYA,H4CHSoP39 5oN97JnhcrPDHAOxpjI,24-455-333-4949, ironic packages. even platelets across the blithely bold deposits 
7921,Customer#000007921,109364.8282,2432.45,SAUDI ARABIA,CSLhypHuTB0Es4V8RkYA30lIb9K1BHh36iR2o7O,30-120-298-7884, pinto beans. blithely ironic platelets detect
3578,Customer#000003578,109358.96,7567.61,MOZAMBIQUE,iFiteDVtfJf,26-223-716-3706,"ending, even dugouts according"
110182,Customer#000110182,109353.7036,4845.12,KENYA,",zl9k1yvYvvUwzdHnokETWSbCP2gev3ElnnL2fPM",24-171-667-1536,egrate among the furiously bold requests. final deposits across the carefully ironic requests wake among t
53680,Customer#000053680,109352.8336,3445.32,SAUDI ARABIA,w4eKZdL1oyLKsPjVe0ENf9cXIpwepplUsLKM,30-935-759-2235,ess excuses haggle carefully carefully final requests. slyly regular asymptotes wake blithely about the fur
69371,Customer#000069371,109346.6981,1507.7,VIETNAM,IIzEa tUxClI5URJp6aa,31-509-447-3211,fix. slyly bold packages according to the carefully even requests sleep quickly about the final requests. regular 
133849,Customer#000133849,109342.5972,5520.16,PERU,5Ttux2MPS7nkT1ltiIHw34cEXzKZu brUJ,27-355-666-7948,blithely final pinto beans. quickly special dependencies across
57250,Customer#000057250,109330.4286,3886.45,PERU,"1,rLUqp55vBVjcLlS32MpgT4krZohdG,LQh6t",27-374-326-5101, final theodolites haggle furiou
6097,Customer#000006097,109320.6789,3963.9,BRAZIL,"ho4YsLj19EYUHR,b5EaRQVeF",12-742-944-8759,g to the carefully final dependencies. blithely final theodolites according to the quickly
93130,Customer#000093130,109319.5144,3766.01,SAUDI ARABIA,fZFzL4X0FCOfusawK6bWUQAnxv,30-723-315-9631,ang slyly carefully unusual accounts. doggedly fin
26536,Customer#000026536,109318.2264,8510.63,FRANCE,MAK6HE4FWuLIGA4FxWV3XC5BDRgXeFzGHOU,16-318-692-1985,le furiously. slyly regular dependenc
75136,Customer#000075136,109317.6001,7730.8,BRAZIL,Nf8Slk0Em0d8jFUx7j5j ltvkZaahhw696My,12-499-845-6227,"as cajole about the requests. unusual, speci"
112811,Customer#000112811,109289.7954,1436.46,ALGERIA,YAHJ381A0sllbUrlVgf4vE5y,10-531-989-6652,uriously against the bold requests: blithely regular requests across the foxes boost
24689,Customer#000024689,109286.8002,3238.42,INDIA,rZMQi6b0nEPH JnnXPC7Yep0HtfCyrb1cKu,18-668-214-7799,r instructions; ideas use about the
54848,Customer#000054848,109278.6184,5112.18,MOZAMBIQUE,",8tF8aFya5,QJjjjuANygqV",26-405-908-5135,ress accounts. slyly special pinto beans cajole furiously even platelets. f
55459,Customer#000055459,109276.4712,4606.48,ALGERIA,UNhgWBjfMKt5BFGzvASZC 3nSmK4G79aI,10-263-407-1308,deposits. requests cajole blithely slyly regular p
47978,Customer#000047978,109274.0265,1388.86,GERMANY,itWqlVd7Pif n,17-386-321-9346,ts. regularly regular account
15976,Customer#000015976,109272.9172,7454.28,KENYA,"K21yWMZR,xVZv,8673DrlMX8NFD",24-417-200-7021,usual theodolites grow carefully. furiously quiet requests are slyly blithely ironi
82619,Customer#000082619,109270.6697,8497.36,MOZAMBIQUE,Gv8vxUpRKRnWcTfAQTaLGI1kWUL2,26-589-727-3949,beans nag carefully carefully special foxes. ironic courts wake slyly regular ideas. blithely regular accounts detec
36742,Customer#000036742,109250.1088,6000.33,JAPAN,"4MO1irRp1pNvzG,76MR6DEYmoE",22-285-483-1231,slyly final requests are accounts. slyly regular deposits are fluffily quick foxes. fluffily express packages a
109078,Customer#000109078,109237.9626,4971.11,JAPAN,6dzx3cI5 v4GumZnC0h1CbwTpSz9b5reF,22-553-681-5636,y pending deposits believe blithely unusual dugouts? carefully pending ideas wake slyly. carefully even pac
64157,Customer#000064157,109231.0472,5955.03,KENYA,rT3lw50pJVxpACHY7je,24-503-357-8306,"special, even attainments sublate final "
88537,Customer#000088537,109226.1576,395.12,INDONESIA,"3UZ3Yq3WTwk Xr4BcBZ6utQww,Oe",19-305-471-3890,ents. ruthlessly regular accounts according 
93917,Customer#000093917,109223.1768,9524.68,ALGERIA,gvHijla3xi,10-279-177-4962,efully express requests. regular ideas wake furiously even warthogs. unusual accounts be
88517,Customer#000088517,109217.5551,6981.51,IRAN,4J96X2rzyOYjh4S9Egu2S2B oWGU,20-539-194-5374,. quickly even packages among the fluffily even deposits use furiously
87358,Customer#000087358,109208.3551,6027.78,UNITED STATES, jsS61xlF9K jTc4dksmu3OYAuc,34-792-601-6209,"sly whithout the ironic, ironic ideas. b"
22633,Customer#000022633,109208.2968,3661.36,UNITED STATES,Xk3fyOuLNug,34-858-793-4551,c accounts at the final requests detect furiously blithel
144961,Customer#000144961,109202.833,5927.7,ROMANIA,uYyTdLIX XQnm4bjUdfzbT4aMzQX6dxok,29-304-516-3223, packages above the carefully 
118616,Customer#000118616,109186.4565,1019.38,INDONESIA,"q2x4oeG,,9m1MF4i5qKVuNyFSNp",19-394-154-6494,"ic, unusual packages sleep above the slow gifts. furiously ironic pinto beans print. ironic packages integrate regul"
63700,Customer#000063700,109184.6116,5125.69,CHINA,b7aF dD 5WsFYlPLdnPOzytXWCjvM2LKoki8fBJ,28-750-942-1885," even, pending accounts above the blithely "
42175,Customer#000042175,109173.3854,8493.91,BRAZIL,WH5JQuGrrqw9Q1qUCiHmBrHe95G2RMCn2TBxi7,12-939-745-7540,uests nag carefully along the carefully express realms. brave requests use blithely! furiously bold account
90113,Customer#000090113,109169.6606,380.22,ARGENTINA,LPaP21Ky6i3oG,11-262-669-7012,iously bold packages integrate blithely ironic theodolites. carefully unusual escapades sleep never
30952,Customer#000030952,109161.2599,8884.09,SAUDI ARABIA,"41MgY7,fTYx9aJZNUaGbJkeXQHF lq929gnvXjP",30-216-725-2852,. packages nag quietly bold platelets. furiously final deposits according to the ironic
59981,Customer#000059981,109153.3888,3190.84,JAPAN,83RNmEoKf2AWK OFuaCSHpV,22-131-762-8933,riously regular theodolites across the slyly even theodolites boost slyly after the silent deposits. si
111041,Customer#000111041,109152.9819,4027.22,CHINA,8N4fhfR7MdoUO3vEgzMxA7Fyr3ZHyF6trf,28-532-451-3210,riously blithely special asymptotes. carefully express instructions are. final foxes haggle carefully? bli
52657,Customer#000052657,109143.7026,6055.79,IRAQ,u1Oc60V6GaUGEyZ267MY,21-370-139-8915,ites should have to sleep. carefully final instructions nag blithely pinto beans. furiously regu
81859,Customer#000081859,109143.5734,5143.29,INDIA,07tKfiMp5S,18-877-564-7160,n realms. foxes detect furiously. furiously final
72625,Customer#000072625,109141.199,6773.43,SAUDI ARABIA,5yLIhpO5 7LUVKmWqkl2K0FAH7iDWkw,30-600-506-7572,sts boost blithely alongside of the even packages. special requests boost carefully. furiously regular requests
139247,Customer#000139247,109138.7647,169.13,FRANCE,epAWP8o3pbfPP5wik4MpQSF  laHR,16-878-922-4557,out the furiously express foxes are at the blithely final requests. furiously furious deposits are furious
100825,Customer#000100825,109137.4475,6834.38,MOZAMBIQUE,GJVR0hzTTlhNQa,26-498-325-4012,sits. pinto beans sleep. slyly regular requests integrate. slyly bold deposits are blithely 
143225,Customer#000143225,109129.798,6528.97,GERMANY,"InU,Kcg3OPXJjraYzbr9wWeU",17-820-141-9100,dolphins use pending excuses? carefully regular dependencies around the permanently final packages nag acr
30614,Customer#000030614,109123.3278,206.36,ARGENTINA,jOJVN2GyotOplUnqkHzh,11-396-416-9098,ages after the silently bold gifts affix carefully regular deposits-- busily regular accounts d
8743,Customer#000008743,109122.765,7738.43,CANADA,OlQLocVM70zAC3,13-860-775-6890, regular dependencies nag. quickly ironic deposits play blithely across the ironi
121976,Customer#000121976,109119.85,3082.17,ALGERIA,",3zIKhSHiy1rD",10-425-662-2282,beans above the furiously reg
98468,Customer#000098468,109118.0685,8508.97,BRAZIL,aY4ANSPpTBiC96B8RG6poyj FYzE6 fNxce x,12-162-838-2580,es along the blithely final accounts nag against the fluffily unusual packages; request
95411,Customer#000095411,109112.43,7671.73,ROMANIA,WbgA8S7IYJS,29-657-800-5229,"ress pinto beans. ironic, special courts nag slyly acc"
115939,Customer#000115939,109108.9197,-131.55,KENYA,kdXs1a2c7nP2dEwFDuw vT7ddiO4hM2xT3WHg,24-530-432-8990,alms are blithely ironic instructions. furiously permanent deposits sleep furiously slyly 
88582,Customer#000088582,109102.7264,5497.42,EGYPT,"7GrXKDtn7CC3By,rX1TlD6A6IdiNU",14-653-706-9847,onic packages maintain fluffily. furiously even pearls aft
51791,Customer#000051791,109098.1987,7163.73,UNITED STATES,7UfjPSbyNFBOrKX50eKcbWR54p,34-153-697-1027,"ar accounts! slyly regular accounts are. regular, ironic requests along the sly"
124516,Customer#000124516,109069.8928,3671.25,JAPAN,B0R3L4xps1p UL8xR5uxMoLi,22-225-878-4829,pecial deposits cajole carefully through the regular deposits.
44351,Customer#000044351,109065.7652,5692.46,ETHIOPIA,3cJglsjuhqhn5IyzTx,15-786-350-3918,hely ironic dependencies. blithely regular packages nag fu
89771,Customer#000089771,109062.5469,1740.41,EGYPT,3PDmeAwZSqGbu0yhieREx7yxuJE,14-356-949-9584, the furiously regular excuses nag slyly after the bold requests. blithe pinto beans
137623,Customer#000137623,109056.2876,8903.12,ARGENTINA,"R,OENQA4m266FfN2XESIDinBNbJtJT",11-937-384-1031,"ing, regular packages. packages about the bold excuses haggle care"
86860,Customer#000086860,109053.07,8395.73,VIETNAM,"oIfpoZJnHdbWMc,n7HaQ6m27apmTTYdZ1",31-988-508-3340,ffily even foxes nag slyly across the regular accou
77144,Customer#000077144,109047.376,4225.38,ROMANIA,7AMwhcQ8XQZg9O3Tk96HB,29-120-947-9420,ckages. blithely ironic requests integrate. carefully final asymptote
106901,Customer#000106901,109025.992,1189.68,SAUDI ARABIA,8xu8QcHg65Md49K vXMQAo85fvW,30-382-437-1915,"regular foxes. deposits boost always above the unusual, pending deposits"
75283,Customer#000075283,109020.6229,-388.26,UNITED STATES,YYWSodhbA9,34-352-884-1971,instructions cajole blithely. carefully silent pinto beans doze quickly according to the furiously regular in
28993,Customer#000028993,109016.4958,3481.71,MOROCCO,"Wrm1k1c,FJFYKSq1rGkByQ6n0LSl4PocCb",25-375-366-8622,decoys maintain carefully? pinto beans beneath the 
111488,Customer#000111488,109009.968,7374.89,KENYA,d4LujTpwwLXCJtDTjYZmA9MmKIPb54NtYzIfmr,24-589-433-2630,kly bold pinto beans eat blithely. pending multipliers cajole furiously. blithely bold dependencies aga
138535,Customer#000138535,109008.4194,9797.98,IRAN,0lyOpXCUWHLpDpB2r31lllLE7OgOjBGf1WpoqW3q,20-983-701-7647, slow instructions across the accounts wake evenly after the instructions. sly
7069,Customer#000007069,109004.4163,8198.94,INDONESIA,q  HnLrnSUhkXFVJPK5z,19-644-744-1798,eans. platelets haggle quickly even theodolites. furiously bold requests against the carefully permane
25948,Customer#000025948,109000.1658,2238.19,KENYA,"ptTPY5fLmai,7ltsfZ mHOal",24-801-617-1358,efully ironic dependencies sleep. courts boost. furiously final dugouts against the fluffily special requ
77933,Customer#000077933,108987.5212,176.78,KENYA,3k5CDsRm KYnQHPi0CPE4gZJR2ZKtEikcw3td 2W,24-932-237-3045, final deposits haggle slyly against the bold decoys. requests cajole slyly 
53071,Customer#000053071,108979.1605,2137.2,ARGENTINA,6H4yND6rYhxqGopv73MvnyAE97t 080,11-885-286-6714,os alongside of the quickly even foxes are thinly according to the furiously pending theodolite
68410,Customer#000068410,108975.93,-160.58,BRAZIL,h 0dseBPfsuwxYZLFpFeD4HVwdGQbkDf,12-618-451-5754," accounts sleep ironic, quiet deposits. packages use quickly furiously regular excuses. quickly special foxes de"
67502,Customer#000067502,108958.8746,7467.19,JAPAN,z LC1EBd4LUZxgykPdczHWC0tlrHReh6Y,22-437-533-1605,ccounts are ironic deposits. furiously ironic asymptotes are s
100981,Customer#000100981,108954.4106,9066.4,ETHIOPIA,DxpSDxBggHUZOSxyObP7L,15-621-894-3220,"blithely. final, unusual platelets dazzle carefully ironic dolphins. courts sleep furiously along the depos"
31400,Customer#000031400,108952.2928,1082.58,INDONESIA,"dP5IFQsjiCcRVMS3,KkmWto5zfX",19-586-846-3950,gular theodolites sleep blithely. expr
120998,Customer#000120998,108950.65,-383.02,RUSSIA,"fpE7w2Py7TmHf75cj8FMvtFEJUqDd,JOMMkYy7f",32-670-671-3851,mptotes. fluffily ironic foxes wake ruthlessly regular pinto beans. blithely special excuses alo
50330,Customer#000050330,108935.5722,5312.99,IRAQ,"bixX,cdK8JhHO TroK2anNT",21-593-246-9597,y. ironic pinto beans are blithely. blithely regular theodolites affix slyly after the quickly special platelets
94355,Customer#000094355,108932.4012,5947.54,INDONESIA,"djD20jZcANFq,M7zrM4",19-474-854-6241,eodolites use at the carefully special asymptotes. quickly unusual courts nag
136372,Customer#000136372,108931.728,8349.48,JORDAN,mEO8jZVLNIJdfdJ8dvmm2xNsGnI1,23-503-586-7995," slyly bold packages use even, express deposits. ruthless, regular warhorses mai"
104242,Customer#000104242,108925.6409,5775.03,CHINA,"BvhHzoY0B,6HS5o5d",28-862-132-9605, carefully regular packages use carefull
60058,Customer#000060058,108925.484,6672.12,UNITED KINGDOM,4Rd800oNGI,33-146-680-6559,bold foxes believe quickly special theod
31442,Customer#000031442,108922.6215,4391.54,JAPAN,C0sG5JgB8if5MSfH6mVY8,22-668-212-1722,"courts. bold, final excuses use "
51280,Customer#000051280,108920.011,1934.66,ALGERIA,"LdKipsK6I7bQl5m09,CkCc",10-155-672-6953,gle carefully carefully pending packages.
140293,Customer#000140293,108912.6358,4086.75,BRAZIL,"ctRYUfMHCx7vRt0xGAfvwF9LR8IWUuAiaJ,hQmg",12-175-273-7760,accounts. carefully final theodolites sleep blithely even deposits! quick packages sleep along the slyly specia
145855,Customer#000145855,108910.326,3741.47,ALGERIA,6XiN0 gAboRizA9TUGn KGHa8HnjsMz,10-484-577-4691,al requests boost slyly among the blith
59123,Customer#000059123,108893.6028,473.76,SAUDI ARABIA,"w,jtu,F9IzEfT6BaB",30-554-388-8382,s sleep carefully about the furiously regular pinto beans. carefully bold deposits against the fur
90329,Customer#000090329,108891.8782,1952.5,ETHIOPIA,xhIK22VkqZ,15-832-237-9621,counts. carefully express foxes cajole furiously along the blithely regular deposits
67253,Customer#000067253,108879.2864,9584.99,BRAZIL,r5BG6a3quyPYOavXALkg3hW W3AW7uWS0K,12-704-469-9324,s sleep. carefully regular pinto beans sleep fluffily fluffily regular requests? carefully ironic dep
148108,Customer#000148108,108878.3746,1112.07,FRANCE,7ABEeDNtifK5qdV4MpZm 0 wtNIigiVaQyPsP,16-723-142-8740,y even excuses. thin accounts grow careful
137989,Customer#000137989,108873.8813,3805.64,UNITED KINGDOM,"tpM6cwCjm6QkHUbI2iCroO6ODlSu,4",33-713-761-9258,e blithely unusual accounts. 
90271,Customer#000090271,108870.8318,4067.57,EGYPT,YLfdt6v1C1YzcSJk8S3x00E2Yy,14-465-895-2701,"gage. furiously regular pinto beans are quickly unusual foxes. unusual, regular theodol"
55979,Customer#000055979,108859.3344,7428.02,EGYPT,ONrSDV2VzQyZkwDPAN ,14-122-588-4660,sentiments nag fluffily. furiously bold asymptotes about the blithely bold dinos hagg
114371,Customer#000114371,108852.953,3550.25,UNITED STATES,Y7vba3UxqeIzeVoxM25zossr,34-576-282-7707,g the accounts cajole quickly blithely even accounts. unusual platelets against the fluffily regular pa
4888,Customer#000004888,108852.4267,455.36,UNITED KINGDOM,UG2BLrElbmgyO,33-490-182-6976,hless packages. carefully regular deposits must have to are about t
11809,Customer#000011809,108848.9475,723.87,GERMANY,t3qlYPQ4I0,17-644-283-3802,endencies among the carefully express warhorses wake ironi
34243,Customer#000034243,108844.7042,7856.76,SAUDI ARABIA,RBosH5a22imfC4kA3Ks78Xm9b3O9C6pBXYjco,30-147-919-7835,hrash along the quickly even dependencies. furiously final deposits detect furiously final foxes. 
50719,Customer#000050719,108844.0958,7541.65,RUSSIA,2RjupNZkIBTb,32-269-223-1543,ecial excuses according to the carefully regular deposits promise after the carefully pending warhorses. care
19045,Customer#000019045,108831.792,4438.27,INDONESIA,"pas4Z FJ,,yqKSTpby4Ra1v",19-238-239-6262,pecial foxes wake slyly quickly special accounts. slyly regular accounts according to the fluffily bold requests wak
91049,Customer#000091049,108825.5718,6961.54,PERU,FEz3bAJi7jLt67wrIMNDs i,27-264-882-7928,ording to the evenly even patterns. regular packages according to the fin
96266,Customer#000096266,108811.4478,1566.03,INDIA,EXBy1sU0yCuXJplcmaSoks9ZYl7Hxbs,18-681-738-3725,press requests boost carefully along the packages. stealthily special packages nag 
63746,Customer#000063746,108802.0104,-501.17,UNITED KINGDOM, eTgN3SUtJtnF5KA TTSdzfgWv ,33-235-985-7842,"ly: ironic, bold theodolites bo"
85013,Customer#000085013,108800.638,9876.95,CANADA,X6sFF5ezWJDB9uoT71HlWNYqqaq8qvyTdm7NSTn,13-339-950-8882,packages cajole furiously ideas. bold requests above the fluffily special 
45031,Customer#000045031,108798.408,3051.63,JORDAN,bmoJzjKEWDzV4e9zjIHfyHDIA5y7qOPW9LfjTX0K,23-532-662-7194,uests haggle fluffily ironic theodolites. regular platelets wake fluffily among the blithely bold patterns! silent
33028,Customer#000033028,108791.5206,6030.33,CANADA,hHN1ZWBaC8CxOiAAo2pIGU51aLvHP ,13-694-879-1038,ly ironic deposits run carefully slyly final dolphins. de
99935,Customer#000099935,108789.0932,5613.53,RUSSIA,9WyggQpp3EP4h4WbLawtelMCFhFZbND0hPC4qXu,32-364-960-7740,cajole slyly regular theodolites. furiously final grouches use slyly regularly final packages. furiousl
35443,Customer#000035443,108781.1536,1273.75,ALGERIA,"YbNHFMnyKmPRhGtThkugWFyv9r,Q9VL2 1K2Khw3",10-354-316-8703,"its. express theodolites at the pending, bold epitaphs sleep furiously against the in"
119488,Customer#000119488,108779.67,1982.28,INDONESIA,lrRHYHE69dMXIMhDfOpnH4fwTKNpmpE8rfa,19-692-144-6761,old accounts cajole fluffily. even deposits betwee
14440,Customer#000014440,108771.5597,516.68,CHINA,BQOxFqA0PkyUv5Bax0XIlC4HED,28-326-762-5203,"l the unusual asymptotes. slyly ironic accounts cajole. special, sly deposits boost"
95570,Customer#000095570,108761.0304,5396.0,FRANCE,hNhBhMQE8rxeCzYIYo,16-919-566-9442,lent requests wake quickly theodolites. blithely 
118027,Customer#000118027,108757.8992,7906.39,ARGENTINA,8FckYGoc83CazHsX5V6SC0K1,11-418-159-2340,ctions mold unusual ideas. even deposits nag furiously carefully final requests. carefully ironic deposits 
28712,Customer#000028712,108757.1114,1790.53,INDIA,YDWoVhB3mEbfSavYkPKtcsGmTfaWEb31YJJIqvp,18-100-806-2147,"nto beans sleep furiously pending foxes-- fluffily special accounts are. unusual, final dependencies "
63109,Customer#000063109,108752.1429,8947.04,PERU,"JyKJ,5 a7ccUaCIcvOt92v5XMGHp4",27-123-916-9294,g the blithely final requests. depend
87172,Customer#000087172,108734.572,-880.59,JAPAN,Re2Vyxe9wR,22-604-255-6950,nts. blithely final epitaphs nod carefully 
57418,Customer#000057418,108730.1424,3564.32,RUSSIA,8kwvuK28vzsd7U,32-361-866-1660,ependencies against the blithely express packages sleep furiously regular
123778,Customer#000123778,108712.6024,1909.17,KENYA,"6Gg,jZwCO9Ud3eiqsSJCF48y4cZ0RtR1eUjJP",24-186-814-7579, bold dugouts. fluffily final accounts among the quickly final theodolites sleep slyly quickly ironic de
107434,Customer#000107434,108708.9206,7716.42,ROMANIA,DGO2w7n6i1cQw4TEoO9EJefldoIyi4J5XoxQV4,29-972-543-2204, regular theodolites. blithely regular accounts detect carefully according to the slyly even
50119,Customer#000050119,108706.9939,6596.1,INDIA,"m,RqFr1RuOo6OXDDsgfRY",18-941-619-7265,gged ideas impress carefully along the slyly ironic pinto beans. furiously bold asymptotes int
114817,Customer#000114817,108690.7671,3662.82,ETHIOPIA,"aP,ODP1rWJhyXRRVecjn9hvMLz",15-410-930-1421,"s. permanent, unusual ideas after the qui"
69916,Customer#000069916,108685.4202,3237.28,ROMANIA,IcGIWWSmGnQqV3,29-788-427-2470,l pinto beans alongside of the blith
22640,Customer#000022640,108673.8836,32.53,UNITED KINGDOM,bFpNcfckL7mar6x,33-667-222-1274, across the final packages. deposits snooze. ironic deposits use blithely furiously ironic packages. furiously reg
97766,Customer#000097766,108660.3252,6152.72,ALGERIA,eADuWSX9OEhAeVT78ub35LAkUYET,10-875-827-6733,lly ironic epitaphs? blithely regular
52633,Customer#000052633,108654.7218,8680.83,CANADA,"5M57NRZsWzWzZShD,be3,CMK21nWggiHrkdi6aP",13-666-323-5439,"structions! boldly enticing instructions cajole carefully against the regular attainments. final, final de"
76451,Customer#000076451,108649.7396,6989.87,CHINA,P5NcYzroRC5mG9Vm,28-916-849-7189,"as. ironic platelets nag slyly. carefully final foxes after the foxes are final, final deposits. "
14836,Customer#000014836,108649.102,3123.21,UNITED KINGDOM,AEYiXgKOWnR3Zfr7lBNZ5y,33-909-505-1055,"y ironic ideas wake pending deposits. silent, "
92296,Customer#000092296,108648.6068,7318.69,VIETNAM,"Lhsut1kXjAtyK3oly3UZPUIfUs,Hv",31-647-527-5223,"ly regular excuses. regular, regular theodolites use above the blithely even foxes. caref"
40798,Customer#000040798,108647.7814,843.51,IRAQ,uBdRayBMIyXMZXyhbIaXOoGt,21-871-424-4063,arefully. regular theodolites according to the slyly 
130396,Customer#000130396,108644.4408,1441.38,FRANCE,"Zndt28zjz4djIyjkBgB,Fg,goGVMkl",16-957-265-4898,"ual, express deposits sleep. bold g"
46345,Customer#000046345,108643.7903,4670.34,ARGENTINA,"3AzJozEm1FR,Wy9vhWUQuiJXZJ8TvX",11-957-188-4916,kly even accounts; bold ideas are accordin
37459,Customer#000037459,108636.4527,7150.02,PERU,"T 0z,OOnH2Vu",27-423-108-1643,"ss requests boost even, unusual instructions. carefully even"
27664,Customer#000027664,108631.1623,4311.48,KENYA,HoKYZjf0C7cmMKjPhV7Bd0vpCLBKslgOEpK,24-192-515-5821,e furiously regular pinto beans. quickly bold multipliers haggle quickly around the even packages. regular reque
134045,Customer#000134045,108630.2812,2105.49,UNITED STATES,aByCxnklJmXlowxj4FoZ pgfY VFrMFH,34-175-646-1915, courts. packages haggle blithely ironic pinto beans. slyly special sentiments haggle carefully slyly final deposi
61922,Customer#000061922,108626.1166,88.44,ARGENTINA,"COxK,RcXmqZJhrZav9eISnmtujJmuIbwrx",11-176-227-2078, the foxes are blithely even instructions. silent depo
117415,Customer#000117415,108625.39,5605.79,KENYA,"HLN3ARZg77wACX4E0E,aRDEFe,qAsynwkC",24-538-734-5508,es. ironic foxes cajole furiously. pending requests alongside of the slyly 
11998,Customer#000011998,108619.7734,9927.84,ALGERIA,yTLdfW7ewCjG5tZI,10-724-243-3475,oys. finally ironic requests cajole blithely carefully final accou
133675,Customer#000133675,108614.9326,1055.48,JORDAN,RXQJSfWZpJE2UrEjQCwr,23-445-615-9452,"requests. final, regular theodolites integrate. slyly sly packages about the requests haggle slyly blithely iro"
1420,Customer#000001420,108610.3036,-932.09,INDONESIA,FHG96dmsNo5BdNBCVbgcdPeEJCxLMdlDcZ5mNPBg,19-433-305-7356,"lly ironic courts. furiously regular theodolites boost carefully. bold, "
146849,Customer#000146849,108608.0676,1186.42,PERU,"G,9mcQhNqebmF9sLv",27-810-758-7021,eas use. carefully special requests are quickly. idl
48160,Customer#000048160,108606.9571,9395.13,GERMANY,ucta1FsQTwnwWrIyoNC1m,17-270-207-2843,"es use according to the bold, close requests. d"
28063,Customer#000028063,108587.7092,1718.28,EGYPT,SgX1n4eNTZtY,14-316-949-7972,"nstructions sleep. blithely bold platelets are doggedly even, special"
131965,Customer#000131965,108585.6315,2882.27,UNITED STATES,iZAJ6MR6RQlHp2kVC8E2MQCn0CnovWPXxTIPpFr,34-930-266-9615,leep against the furiously unusual dependencies. asym
76579,Customer#000076579,108582.11,7360.46,RUSSIA,"Dk2,VodTV,4",32-179-292-4144,ide of the furiously express deposi
33545,Customer#000033545,108579.5496,3115.01,ARGENTINA,B0BsDshE1IsHzYaz3GD,11-458-705-8541, regular pinto beans use above the quickly furious instructions. furiously pending deposits sleep. 
